,UserId,SnackId,Prediction
523,A157XTSMJH9XA4,B000084ETV,2.8900337
519,A157XTSMJH9XA4,B00004RBDU,2.2730799
548,A15QRUAQB1QWVD,B00004RAMY,4.3130016
552,A15QRUAQB1QWVD,B000084E6V,3.9953883
561,A15QRUAQB1QWVD,B00014IVPQ,3.9864354
567,A15QRUAQB1QWVD,B00020HHGS,3.9355166
553,A15QRUAQB1QWVD,B000084ETV,3.8189209
568,A15QRUAQB1QWVD,B00020HHHC,3.8057005
557,A15QRUAQB1QWVD,B0000DGG1U,3.6643724
562,A15QRUAQB1QWVD,B00014JYNO,3.6538348
556,A15QRUAQB1QWVD,B00008JOL0,3.372682
550,A15QRUAQB1QWVD,B00004RYGX,3.3712275
546,A15QRUAQB1QWVD,B00004CI84,3.2773561
564,A15QRUAQB1QWVD,B0001ES9FI,3.165786
563,A15QRUAQB1QWVD,B0001ES9F8,3.1206598
573,A15QRUAQB1QWVD,B00027CL5S,2.9725947
558,A15QRUAQB1QWVD,B0000V8IOE,2.9724758
555,A15QRUAQB1QWVD,B00008CQVA,2.9634426
554,A15QRUAQB1QWVD,B000084EZ4,2.9064891
559,A15QRUAQB1QWVD,B00012182G,2.8382823
551,A15QRUAQB1QWVD,B000084DWM,2.800944
547,A15QRUAQB1QWVD,B00004CXX9,2.754953
545,A15QRUAQB1QWVD,7310172101,2.5760074
572,A15QRUAQB1QWVD,B000255OIG,2.5217588
544,A15QRUAQB1QWVD,7310172001,2.4492416
549,A15QRUAQB1QWVD,B00004RBDU,2.4449542
593,A16GY2RCF410DT,B0001ES9F8,3.9087603
588,A16GY2RCF410DT,B0000V8IOE,3.8861568
575,A16GY2RCF410DT,7310172101,3.8687456
581,A16GY2RCF410DT,B000084DWM,3.808218
582,A16GY2RCF410DT,B000084E6V,3.629451
578,A16GY2RCF410DT,B00004RAMY,3.6035252
579,A16GY2RCF410DT,B00004RBDU,3.5786679
603,A16GY2RCF410DT,B00027CL5S,3.476589
594,A16GY2RCF410DT,B0001ES9FI,3.4000525
583,A16GY2RCF410DT,B000084ETV,3.3477237
587,A16GY2RCF410DT,B0000DGG1U,3.3364367
592,A16GY2RCF410DT,B00014JYNO,3.218524
577,A16GY2RCF410DT,B00004CXX9,3.151349
584,A16GY2RCF410DT,B000084EZ4,3.0895908
585,A16GY2RCF410DT,B00008CQVA,3.0813646
576,A16GY2RCF410DT,B00004CI84,3.0494516
580,A16GY2RCF410DT,B00004RYGX,3.0468805
586,A16GY2RCF410DT,B00008JOL0,2.9349575
591,A16GY2RCF410DT,B00014IVPQ,2.8238697
597,A16GY2RCF410DT,B00020HHGS,2.811165
598,A16GY2RCF410DT,B00020HHHC,2.8109424
590,A16GY2RCF410DT,B00014DXCC,2.7208948
596,A16GY2RCF410DT,B00020HHE0,2.714472
600,A16GY2RCF410DT,B00020HHM2,2.7089343
599,A16GY2RCF410DT,B00020HHK4,2.6880648
601,A16GY2RCF410DT,B00020HHRW,2.677145
595,A16GY2RCF410DT,B00020HHAO,2.6721578
589,A16GY2RCF410DT,B00012182G,2.6698227
618,A16J84BXTPH30,B0000V8IOE,3.9805765
623,A16J84BXTPH30,B0001ES9F8,3.942574
605,A16J84BXTPH30,7310172101,3.8940406
612,A16J84BXTPH30,B000084E6V,3.770456
611,A16J84BXTPH30,B000084DWM,3.7684402
608,A16J84BXTPH30,B00004RAMY,3.6350908
609,A16J84BXTPH30,B00004RBDU,3.5213408
633,A16J84BXTPH30,B00027CL5S,3.4676366
613,A16J84BXTPH30,B000084ETV,3.428014
617,A16J84BXTPH30,B0000DGG1U,3.3751862
624,A16J84BXTPH30,B0001ES9FI,3.3686907
622,A16J84BXTPH30,B00014JYNO,3.2121015
615,A16J84BXTPH30,B00008CQVA,3.1963077
614,A16J84BXTPH30,B000084EZ4,3.193547
607,A16J84BXTPH30,B00004CXX9,3.1726108
606,A16J84BXTPH30,B00004CI84,3.118911
610,A16J84BXTPH30,B00004RYGX,3.1105576
616,A16J84BXTPH30,B00008JOL0,2.9058213
621,A16J84BXTPH30,B00014IVPQ,2.8014364
628,A16J84BXTPH30,B00020HHHC,2.7987697
627,A16J84BXTPH30,B00020HHGS,2.7917237
620,A16J84BXTPH30,B00014DXCC,2.7477522
626,A16J84BXTPH30,B00020HHE0,2.733755
630,A16J84BXTPH30,B00020HHM2,2.7334836
629,A16J84BXTPH30,B00020HHK4,2.7085488
625,A16J84BXTPH30,B00020HHAO,2.7016075
631,A16J84BXTPH30,B00020HHRW,2.6994965
619,A16J84BXTPH30,B00012182G,2.5145752
638,A16Q6DGTG8LGAG,B00004RAMY,3.6768312
651,A16Q6DGTG8LGAG,B00014IVPQ,3.5878153
642,A16Q6DGTG8LGAG,B000084E6V,3.5441432
652,A16Q6DGTG8LGAG,B00014JYNO,3.430871
647,A16Q6DGTG8LGAG,B0000DGG1U,3.3887887
657,A16Q6DGTG8LGAG,B00020HHGS,3.3535438
653,A16Q6DGTG8LGAG,B0001ES9F8,3.3421316
643,A16Q6DGTG8LGAG,B000084ETV,3.335619
646,A16Q6DGTG8LGAG,B00008JOL0,3.2795064
658,A16Q6DGTG8LGAG,B00020HHHC,3.2754216
640,A16Q6DGTG8LGAG,B00004RYGX,3.2291956
663,A16Q6DGTG8LGAG,B00027CL5S,3.2172065
636,A16Q6DGTG8LGAG,B00004CI84,3.1825438
648,A16Q6DGTG8LGAG,B0000V8IOE,3.1259751
654,A16Q6DGTG8LGAG,B0001ES9FI,3.0966897
639,A16Q6DGTG8LGAG,B00004RBDU,3.0014284
645,A16Q6DGTG8LGAG,B00008CQVA,2.9901347
641,A16Q6DGTG8LGAG,B000084DWM,2.9845946
662,A16Q6DGTG8LGAG,B000255OIG,2.9523184
644,A16Q6DGTG8LGAG,B000084EZ4,2.948518
634,A16Q6DGTG8LGAG,7310172001,2.9103503
649,A16Q6DGTG8LGAG,B00012182G,2.9097533
637,A16Q6DGTG8LGAG,B00004CXX9,2.85083
635,A16Q6DGTG8LGAG,7310172101,2.7859666
682,A16QUBP9J1KSDM,B00014JYNO,3.3129628
681,A16QUBP9J1KSDM,B00014IVPQ,3.2971454
693,A16QUBP9J1KSDM,B00027CL5S,3.2942963
683,A16QUBP9J1KSDM,B0001ES9F8,3.288223
676,A16QUBP9J1KSDM,B00008JOL0,3.2846544
677,A16QUBP9J1KSDM,B0000DGG1U,3.231601
670,A16QUBP9J1KSDM,B00004RYGX,3.2115896
672,A16QUBP9J1KSDM,B000084E6V,3.2001379
692,A16QUBP9J1KSDM,B000255OIG,3.1932104
666,A16QUBP9J1KSDM,B00004CI84,3.1916337
668,A16QUBP9J1KSDM,B00004RAMY,3.1895785
684,A16QUBP9J1KSDM,B0001ES9FI,3.1844814
664,A16QUBP9J1KSDM,7310172001,3.169162
669,A16QUBP9J1KSDM,B00004RBDU,3.1394734
678,A16QUBP9J1KSDM,B0000V8IOE,3.136942
675,A16QUBP9J1KSDM,B00008CQVA,3.1098316
674,A16QUBP9J1KSDM,B000084EZ4,3.0810773
679,A16QUBP9J1KSDM,B00012182G,3.0786088
671,A16QUBP9J1KSDM,B000084DWM,3.075758
673,A16QUBP9J1KSDM,B000084ETV,3.0080872
667,A16QUBP9J1KSDM,B00004CXX9,2.9175756
687,A16QUBP9J1KSDM,B00020HHGS,2.9090233
665,A16QUBP9J1KSDM,7310172101,2.9005978
688,A16QUBP9J1KSDM,B00020HHHC,2.8870685
713,A16QUDK9MXGT58,B0001ES9F8,4.0753727
708,A16QUDK9MXGT58,B0000V8IOE,3.9728603
695,A16QUDK9MXGT58,7310172101,3.9025018
701,A16QUDK9MXGT58,B000084DWM,3.8804324
702,A16QUDK9MXGT58,B000084E6V,3.7202888
698,A16QUDK9MXGT58,B00004RAMY,3.6671
699,A16QUDK9MXGT58,B00004RBDU,3.651496
723,A16QUDK9MXGT58,B00027CL5S,3.5087717
703,A16QUDK9MXGT58,B000084ETV,3.4176283
714,A16QUDK9MXGT58,B0001ES9FI,3.3780332
707,A16QUDK9MXGT58,B0000DGG1U,3.3422873
712,A16QUDK9MXGT58,B00014JYNO,3.2519102
697,A16QUDK9MXGT58,B00004CXX9,3.1556077
704,A16QUDK9MXGT58,B000084EZ4,3.1273367
705,A16QUDK9MXGT58,B00008CQVA,3.1270719
696,A16QUDK9MXGT58,B00004CI84,3.044578
700,A16QUDK9MXGT58,B00004RYGX,3.036761
706,A16QUDK9MXGT58,B00008JOL0,2.873939
711,A16QUDK9MXGT58,B00014IVPQ,2.81729
718,A16QUDK9MXGT58,B00020HHHC,2.7965364
717,A16QUDK9MXGT58,B00020HHGS,2.796358
710,A16QUDK9MXGT58,B00014DXCC,2.6805694
716,A16QUDK9MXGT58,B00020HHE0,2.6724894
720,A16QUDK9MXGT58,B00020HHM2,2.66626
719,A16QUDK9MXGT58,B00020HHK4,2.6466455
721,A16QUDK9MXGT58,B00020HHRW,2.6363673
715,A16QUDK9MXGT58,B00020HHAO,2.6302269
709,A16QUDK9MXGT58,B00012182G,2.5776806
728,A16V6Y0BWZAGNI,B00004RAMY,4.180674
732,A16V6Y0BWZAGNI,B000084E6V,4.059418
741,A16V6Y0BWZAGNI,B00014IVPQ,3.9671726
747,A16V6Y0BWZAGNI,B00020HHGS,3.9197164
733,A16V6Y0BWZAGNI,B000084ETV,3.8428218
748,A16V6Y0BWZAGNI,B00020HHHC,3.7894988
737,A16V6Y0BWZAGNI,B0000DGG1U,3.6869588
742,A16V6Y0BWZAGNI,B00014JYNO,3.5056326
736,A16V6Y0BWZAGNI,B00008JOL0,3.3891618
730,A16V6Y0BWZAGNI,B00004RYGX,3.3668218
726,A16V6Y0BWZAGNI,B00004CI84,3.2794266
738,A16V6Y0BWZAGNI,B0000V8IOE,3.0681112
744,A16V6Y0BWZAGNI,B0001ES9FI,3.0468707
753,A16V6Y0BWZAGNI,B00027CL5S,2.9976761
743,A16V6Y0BWZAGNI,B0001ES9F8,2.9883232
735,A16V6Y0BWZAGNI,B00008CQVA,2.971763
734,A16V6Y0BWZAGNI,B000084EZ4,2.9135842
739,A16V6Y0BWZAGNI,B00012182G,2.7926009
731,A16V6Y0BWZAGNI,B000084DWM,2.7337754
727,A16V6Y0BWZAGNI,B00004CXX9,2.707238
725,A16V6Y0BWZAGNI,7310172101,2.5877542
752,A16V6Y0BWZAGNI,B000255OIG,2.5390925
729,A16V6Y0BWZAGNI,B00004RBDU,2.524328
724,A16V6Y0BWZAGNI,7310172001,2.4607449
758,A17AQQD8K5WB63,B00004RAMY,4.215196
762,A17AQQD8K5WB63,B000084E6V,4.0078325
771,A17AQQD8K5WB63,B00014IVPQ,3.9438403
777,A17AQQD8K5WB63,B00020HHGS,3.9181604
778,A17AQQD8K5WB63,B00020HHHC,3.78956
763,A17AQQD8K5WB63,B000084ETV,3.725822
767,A17AQQD8K5WB63,B0000DGG1U,3.6544757
772,A17AQQD8K5WB63,B00014JYNO,3.6316636
766,A17AQQD8K5WB63,B00008JOL0,3.4271924
760,A17AQQD8K5WB63,B00004RYGX,3.3080077
756,A17AQQD8K5WB63,B00004CI84,3.2272089
774,A17AQQD8K5WB63,B0001ES9FI,3.0822265
768,A17AQQD8K5WB63,B0000V8IOE,3.01544
765,A17AQQD8K5WB63,B00008CQVA,2.9860718
764,A17AQQD8K5WB63,B000084EZ4,2.927131
783,A17AQQD8K5WB63,B00027CL5S,2.9103215
773,A17AQQD8K5WB63,B0001ES9F8,2.904856
761,A17AQQD8K5WB63,B000084DWM,2.7661798
769,A17AQQD8K5WB63,B00012182G,2.709582
757,A17AQQD8K5WB63,B00004CXX9,2.688838
755,A17AQQD8K5WB63,7310172101,2.5846634
782,A17AQQD8K5WB63,B000255OIG,2.5336778
759,A17AQQD8K5WB63,B00004RBDU,2.5054598
754,A17AQQD8K5WB63,7310172001,2.4546273
788,A17HTZ4S9NUZ93,B00004RAMY,4.275846
801,A17HTZ4S9NUZ93,B00014IVPQ,4.078211
792,A17HTZ4S9NUZ93,B000084E6V,4.0649476
807,A17HTZ4S9NUZ93,B00020HHGS,3.9347143
808,A17HTZ4S9NUZ93,B00020HHHC,3.8045914
793,A17HTZ4S9NUZ93,B000084ETV,3.704132
797,A17HTZ4S9NUZ93,B0000DGG1U,3.698771
802,A17HTZ4S9NUZ93,B00014JYNO,3.661768
790,A17HTZ4S9NUZ93,B00004RYGX,3.4416614
786,A17HTZ4S9NUZ93,B00004CI84,3.3496795
796,A17HTZ4S9NUZ93,B00008JOL0,3.3232296
804,A17HTZ4S9NUZ93,B0001ES9FI,3.1655917
803,A17HTZ4S9NUZ93,B0001ES9F8,3.137785
795,A17HTZ4S9NUZ93,B00008CQVA,3.0332317
813,A17HTZ4S9NUZ93,B00027CL5S,2.9816432
794,A17HTZ4S9NUZ93,B000084EZ4,2.9742267
798,A17HTZ4S9NUZ93,B0000V8IOE,2.9027548
799,A17HTZ4S9NUZ93,B00012182G,2.8135743
791,A17HTZ4S9NUZ93,B000084DWM,2.8134677
787,A17HTZ4S9NUZ93,B00004CXX9,2.7962136
785,A17HTZ4S9NUZ93,7310172101,2.6036634
812,A17HTZ4S9NUZ93,B000255OIG,2.5402365
784,A17HTZ4S9NUZ93,7310172001,2.4615593
789,A17HTZ4S9NUZ93,B00004RBDU,2.428007
831,A17WKJUZPRWGY9,B00014IVPQ,3.612559
825,A17WKJUZPRWGY9,B00008CQVA,3.4391446
818,A17WKJUZPRWGY9,B00004RAMY,3.424632
824,A17WKJUZPRWGY9,B000084EZ4,3.4222682
827,A17WKJUZPRWGY9,B0000DGG1U,3.395326
843,A17WKJUZPRWGY9,B00027CL5S,3.3047645
833,A17WKJUZPRWGY9,B0001ES9F8,3.2946863
822,A17WKJUZPRWGY9,B000084E6V,3.2377002
823,A17WKJUZPRWGY9,B000084ETV,3.2161765
829,A17WKJUZPRWGY9,B00012182G,3.212264
826,A17WKJUZPRWGY9,B00008JOL0,3.1757326
836,A17WKJUZPRWGY9,B00020HHE0,3.1303864
842,A17WKJUZPRWGY9,B000255OIG,3.128426
840,A17WKJUZPRWGY9,B00020HHM2,3.1282895
830,A17WKJUZPRWGY9,B00014DXCC,3.1198568
839,A17WKJUZPRWGY9,B00020HHK4,3.1186419
817,A17WKJUZPRWGY9,B00004CXX9,3.115452
828,A17WKJUZPRWGY9,B0000V8IOE,3.1014588
832,A17WKJUZPRWGY9,B00014JYNO,3.0992408
841,A17WKJUZPRWGY9,B00020HHRW,3.0975912
814,A17WKJUZPRWGY9,7310172001,3.0912263
835,A17WKJUZPRWGY9,B00020HHAO,3.0836408
821,A17WKJUZPRWGY9,B000084DWM,3.079838
834,A17WKJUZPRWGY9,B0001ES9FI,3.0661044
837,A17WKJUZPRWGY9,B00020HHGS,2.9560363
838,A17WKJUZPRWGY9,B00020HHHC,2.930381
815,A17WKJUZPRWGY9,7310172101,2.9181063
819,A17WKJUZPRWGY9,B00004RBDU,2.844955
848,A17X91STB6652Z,B00004RAMY,4.27275
852,A17X91STB6652Z,B000084E6V,4.084251
861,A17X91STB6652Z,B00014IVPQ,4.0743914
867,A17X91STB6652Z,B00020HHGS,3.9374394
868,A17X91STB6652Z,B00020HHHC,3.8072102
853,A17X91STB6652Z,B000084ETV,3.7893732
862,A17X91STB6652Z,B00014JYNO,3.6254194
857,A17X91STB6652Z,B0000DGG1U,3.5702076
850,A17X91STB6652Z,B00004RYGX,3.4070377
846,A17X91STB6652Z,B00004CI84,3.3059738
856,A17X91STB6652Z,B00008JOL0,3.2704282
864,A17X91STB6652Z,B0001ES9FI,3.1065066
873,A17X91STB6652Z,B00027CL5S,3.0238245
863,A17X91STB6652Z,B0001ES9F8,3.0157924
855,A17X91STB6652Z,B00008CQVA,2.9717898
859,A17X91STB6652Z,B00012182G,2.9379177
858,A17X91STB6652Z,B0000V8IOE,2.9232469
854,A17X91STB6652Z,B000084EZ4,2.9182246
851,A17X91STB6652Z,B000084DWM,2.755322
847,A17X91STB6652Z,B00004CXX9,2.751286
845,A17X91STB6652Z,7310172101,2.5794668
872,A17X91STB6652Z,B000255OIG,2.5033317
849,A17X91STB6652Z,B00004RBDU,2.4357147
844,A17X91STB6652Z,7310172001,2.425244
875,A184K5PFSEL337,7310172101,3.9143422
893,A184K5PFSEL337,B0001ES9F8,3.9064214
888,A184K5PFSEL337,B0000V8IOE,3.887551
881,A184K5PFSEL337,B000084DWM,3.8194053
882,A184K5PFSEL337,B000084E6V,3.8050828
878,A184K5PFSEL337,B00004RAMY,3.5125906
879,A184K5PFSEL337,B00004RBDU,3.4869754
887,A184K5PFSEL337,B0000DGG1U,3.4755785
903,A184K5PFSEL337,B00027CL5S,3.4572735
894,A184K5PFSEL337,B0001ES9FI,3.3184314
883,A184K5PFSEL337,B000084ETV,3.3107731
892,A184K5PFSEL337,B00014JYNO,3.1991148
885,A184K5PFSEL337,B00008CQVA,3.198654
877,A184K5PFSEL337,B00004CXX9,3.1984663
884,A184K5PFSEL337,B000084EZ4,3.1908162
880,A184K5PFSEL337,B00004RYGX,3.0812972
876,A184K5PFSEL337,B00004CI84,3.0802066
891,A184K5PFSEL337,B00014IVPQ,2.8672926
886,A184K5PFSEL337,B00008JOL0,2.7900891
898,A184K5PFSEL337,B00020HHHC,2.7720177
897,A184K5PFSEL337,B00020HHGS,2.766749
890,A184K5PFSEL337,B00014DXCC,2.662517
900,A184K5PFSEL337,B00020HHM2,2.645451
896,A184K5PFSEL337,B00020HHE0,2.6429815
899,A184K5PFSEL337,B00020HHK4,2.6205962
895,A184K5PFSEL337,B00020HHAO,2.6081214
901,A184K5PFSEL337,B00020HHRW,2.6072936
889,A184K5PFSEL337,B00012182G,2.5196993
923,A186Y1BDGRGAOQ,B0001ES9F8,3.9329448
918,A186Y1BDGRGAOQ,B0000V8IOE,3.9112358
905,A186Y1BDGRGAOQ,7310172101,3.8699937
911,A186Y1BDGRGAOQ,B000084DWM,3.776987
912,A186Y1BDGRGAOQ,B000084E6V,3.673656
908,A186Y1BDGRGAOQ,B00004RAMY,3.612029
909,A186Y1BDGRGAOQ,B00004RBDU,3.599001
933,A186Y1BDGRGAOQ,B00027CL5S,3.4487443
917,A186Y1BDGRGAOQ,B0000DGG1U,3.3636048
924,A186Y1BDGRGAOQ,B0001ES9FI,3.3547268
913,A186Y1BDGRGAOQ,B000084ETV,3.3472648
922,A186Y1BDGRGAOQ,B00014JYNO,3.2301753
907,A186Y1BDGRGAOQ,B00004CXX9,3.1539407
915,A186Y1BDGRGAOQ,B00008CQVA,3.0943797
914,A186Y1BDGRGAOQ,B000084EZ4,3.0868123
906,A186Y1BDGRGAOQ,B00004CI84,3.075795
910,A186Y1BDGRGAOQ,B00004RYGX,3.0683928
921,A186Y1BDGRGAOQ,B00014IVPQ,2.855886
916,A186Y1BDGRGAOQ,B00008JOL0,2.8116417
928,A186Y1BDGRGAOQ,B00020HHHC,2.7845912
927,A186Y1BDGRGAOQ,B00020HHGS,2.7800736
920,A186Y1BDGRGAOQ,B00014DXCC,2.661067
926,A186Y1BDGRGAOQ,B00020HHE0,2.6488307
930,A186Y1BDGRGAOQ,B00020HHM2,2.6465373
929,A186Y1BDGRGAOQ,B00020HHK4,2.6246986
931,A186Y1BDGRGAOQ,B00020HHRW,2.612455
925,A186Y1BDGRGAOQ,B00020HHAO,2.6093342
919,A186Y1BDGRGAOQ,B00012182G,2.6014009
938,A18NJ23KZ9LBOV,B00004RAMY,4.238164
942,A18NJ23KZ9LBOV,B000084E6V,4.031572
957,A18NJ23KZ9LBOV,B00020HHGS,3.862445
943,A18NJ23KZ9LBOV,B000084ETV,3.8523526
951,A18NJ23KZ9LBOV,B00014IVPQ,3.8197303
958,A18NJ23KZ9LBOV,B00020HHHC,3.7400732
947,A18NJ23KZ9LBOV,B0000DGG1U,3.7054148
952,A18NJ23KZ9LBOV,B00014JYNO,3.526207
946,A18NJ23KZ9LBOV,B00008JOL0,3.393776
940,A18NJ23KZ9LBOV,B00004RYGX,3.3220756
936,A18NJ23KZ9LBOV,B00004CI84,3.2266996
948,A18NJ23KZ9LBOV,B0000V8IOE,3.1074438
945,A18NJ23KZ9LBOV,B00008CQVA,3.052029
954,A18NJ23KZ9LBOV,B0001ES9FI,3.0069048
944,A18NJ23KZ9LBOV,B000084EZ4,2.9961104
963,A18NJ23KZ9LBOV,B00027CL5S,2.9556472
953,A18NJ23KZ9LBOV,B0001ES9F8,2.9477913
949,A18NJ23KZ9LBOV,B00012182G,2.8212447
941,A18NJ23KZ9LBOV,B000084DWM,2.7356288
937,A18NJ23KZ9LBOV,B00004CXX9,2.6880803
935,A18NJ23KZ9LBOV,7310172101,2.6195426
962,A18NJ23KZ9LBOV,B000255OIG,2.609328
939,A18NJ23KZ9LBOV,B00004RBDU,2.5783236
934,A18NJ23KZ9LBOV,7310172001,2.5357454
983,A18UVHCREY2RE2,B0001ES9F8,4.0049314
978,A18UVHCREY2RE2,B0000V8IOE,3.914571
965,A18UVHCREY2RE2,7310172101,3.8824062
971,A18UVHCREY2RE2,B000084DWM,3.848732
972,A18UVHCREY2RE2,B000084E6V,3.738795
969,A18UVHCREY2RE2,B00004RBDU,3.6448984
968,A18UVHCREY2RE2,B00004RAMY,3.6248507
973,A18UVHCREY2RE2,B000084ETV,3.452809
984,A18UVHCREY2RE2,B0001ES9FI,3.38908
993,A18UVHCREY2RE2,B00027CL5S,3.3819978
977,A18UVHCREY2RE2,B0000DGG1U,3.2799892
982,A18UVHCREY2RE2,B00014JYNO,3.24714
974,A18UVHCREY2RE2,B000084EZ4,3.1607854
975,A18UVHCREY2RE2,B00008CQVA,3.159343
967,A18UVHCREY2RE2,B00004CXX9,3.1428113
970,A18UVHCREY2RE2,B00004RYGX,3.1175027
966,A18UVHCREY2RE2,B00004CI84,3.1169555
976,A18UVHCREY2RE2,B00008JOL0,2.8368738
981,A18UVHCREY2RE2,B00014IVPQ,2.8237424
987,A18UVHCREY2RE2,B00020HHGS,2.8123367
988,A18UVHCREY2RE2,B00020HHHC,2.8117814
980,A18UVHCREY2RE2,B00014DXCC,2.7611485
986,A18UVHCREY2RE2,B00020HHE0,2.7500098
990,A18UVHCREY2RE2,B00020HHM2,2.7493684
989,A18UVHCREY2RE2,B00020HHK4,2.7269366
991,A18UVHCREY2RE2,B00020HHRW,2.7154357
985,A18UVHCREY2RE2,B00020HHAO,2.7150614
979,A18UVHCREY2RE2,B00012182G,2.4871192
998,A1921EUFI0U519,B00004RAMY,4.19204
1002,A1921EUFI0U519,B000084E6V,4.034163
1011,A1921EUFI0U519,B00014IVPQ,3.957337
1017,A1921EUFI0U519,B00020HHGS,3.9310243
1003,A1921EUFI0U519,B000084ETV,3.803694
1018,A1921EUFI0U519,B00020HHHC,3.7995167
1007,A1921EUFI0U519,B0000DGG1U,3.6354382
1012,A1921EUFI0U519,B00014JYNO,3.6313124
1006,A1921EUFI0U519,B00008JOL0,3.3779602
1000,A1921EUFI0U519,B00004RYGX,3.304656
996,A1921EUFI0U519,B00004CI84,3.2236798
1014,A1921EUFI0U519,B0001ES9FI,3.0891755
1008,A1921EUFI0U519,B0000V8IOE,3.0812745
1013,A1921EUFI0U519,B0001ES9F8,3.0434048
1023,A1921EUFI0U519,B00027CL5S,3.0041883
1005,A1921EUFI0U519,B00008CQVA,2.918207
1004,A1921EUFI0U519,B000084EZ4,2.8592553
1001,A1921EUFI0U519,B000084DWM,2.8232317
1009,A1921EUFI0U519,B00012182G,2.8162696
997,A1921EUFI0U519,B00004CXX9,2.71065
1022,A1921EUFI0U519,B000255OIG,2.6189187
995,A1921EUFI0U519,7310172101,2.6185505
994,A1921EUFI0U519,7310172001,2.5442626
999,A1921EUFI0U519,B00004RBDU,2.5435717
1043,A19J97YZF9IR5K,B0001ES9F8,3.9802015
1038,A19J97YZF9IR5K,B0000V8IOE,3.9552636
1025,A19J97YZF9IR5K,7310172101,3.8823884
1031,A19J97YZF9IR5K,B000084DWM,3.8287628
1032,A19J97YZF9IR5K,B000084E6V,3.7784257
1028,A19J97YZF9IR5K,B00004RAMY,3.574239
1029,A19J97YZF9IR5K,B00004RBDU,3.5707529
1033,A19J97YZF9IR5K,B000084ETV,3.4533653
1037,A19J97YZF9IR5K,B0000DGG1U,3.42142
1044,A19J97YZF9IR5K,B0001ES9FI,3.392769
1053,A19J97YZF9IR5K,B00027CL5S,3.376349
1042,A19J97YZF9IR5K,B00014JYNO,3.3252816
1034,A19J97YZF9IR5K,B000084EZ4,3.2961261
1035,A19J97YZF9IR5K,B00008CQVA,3.2953289
1027,A19J97YZF9IR5K,B00004CXX9,3.1625216
1026,A19J97YZF9IR5K,B00004CI84,3.1302915
1030,A19J97YZF9IR5K,B00004RYGX,3.1279607
1036,A19J97YZF9IR5K,B00008JOL0,2.8613834
1041,A19J97YZF9IR5K,B00014IVPQ,2.8046417
1048,A19J97YZF9IR5K,B00020HHHC,2.7809265
1047,A19J97YZF9IR5K,B00020HHGS,2.7761428
1040,A19J97YZF9IR5K,B00014DXCC,2.6994255
1050,A19J97YZF9IR5K,B00020HHM2,2.6860166
1046,A19J97YZF9IR5K,B00020HHE0,2.6847231
1049,A19J97YZF9IR5K,B00020HHK4,2.6631467
1051,A19J97YZF9IR5K,B00020HHRW,2.6499724
1045,A19J97YZF9IR5K,B00020HHAO,2.6493526
1039,A19J97YZF9IR5K,B00012182G,2.5207684
1071,A19JYLHD94K94D,B00014IVPQ,4.0864587
1058,A19JYLHD94K94D,B00004RAMY,3.717723
1065,A19JYLHD94K94D,B00008CQVA,3.6256418
1062,A19JYLHD94K94D,B000084E6V,3.5827563
1064,A19JYLHD94K94D,B000084EZ4,3.5783854
1069,A19JYLHD94K94D,B00012182G,3.4636552
1073,A19JYLHD94K94D,B0001ES9F8,3.4264598
1057,A19JYLHD94K94D,B00004CXX9,3.3875892
1067,A19JYLHD94K94D,B0000DGG1U,3.3513093
1072,A19JYLHD94K94D,B00014JYNO,3.2098932
1066,A19JYLHD94K94D,B00008JOL0,3.2034883
1068,A19JYLHD94K94D,B0000V8IOE,3.1780791
1080,A19JYLHD94K94D,B00020HHM2,3.1579056
1063,A19JYLHD94K94D,B000084ETV,3.1478448
1076,A19JYLHD94K94D,B00020HHE0,3.1440227
1079,A19JYLHD94K94D,B00020HHK4,3.130825
1070,A19JYLHD94K94D,B00014DXCC,3.1224055
1081,A19JYLHD94K94D,B00020HHRW,3.1114144
1083,A19JYLHD94K94D,B00027CL5S,3.1095512
1075,A19JYLHD94K94D,B00020HHAO,3.0949502
1077,A19JYLHD94K94D,B00020HHGS,2.997755
1061,A19JYLHD94K94D,B000084DWM,2.9531748
1078,A19JYLHD94K94D,B00020HHHC,2.949505
1082,A19JYLHD94K94D,B000255OIG,2.872923
1055,A19JYLHD94K94D,7310172101,2.8402412
1054,A19JYLHD94K94D,7310172001,2.833351
1074,A19JYLHD94K94D,B0001ES9FI,2.8112695
1059,A19JYLHD94K94D,B00004RBDU,2.4081721
1084,A1AAOIZQ5JNUVL,7310172001,3.6350732
1112,A1AAOIZQ5JNUVL,B000255OIG,3.620537
1089,A1AAOIZQ5JNUVL,B00004RBDU,3.4428291
1103,A1AAOIZQ5JNUVL,B0001ES9F8,3.3669684
1113,A1AAOIZQ5JNUVL,B00027CL5S,3.3336089
1104,A1AAOIZQ5JNUVL,B0001ES9FI,3.303597
1095,A1AAOIZQ5JNUVL,B00008CQVA,3.293705
1094,A1AAOIZQ5JNUVL,B000084EZ4,3.286933
1098,A1AAOIZQ5JNUVL,B0000V8IOE,3.2630818
1099,A1AAOIZQ5JNUVL,B00012182G,3.2136853
1086,A1AAOIZQ5JNUVL,B00004CI84,3.1488853
1091,A1AAOIZQ5JNUVL,B000084DWM,3.1430006
1085,A1AAOIZQ5JNUVL,7310172101,3.1284454
1090,A1AAOIZQ5JNUVL,B00004RYGX,3.108261
